Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
18,Vladof,Assault Rifle,85,Underbarrel,VLA_AR.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
18,Vladof,Assault Rifle,86,Underbarrel,VLA_AR.part_underbarrel_07_secondbarrel,附属开火-额外枪管
18,Vladof,Assault Rifle,87,Underbarrel,VLA_AR.part_underbarrel_02_shotgun,附属开火-霰弹枪
18,Vladof,Assault Rifle,89,Underbarrel Accessory,VLA_AR.part_underbarrel_overdrive_acc,无可见属性变化
18,Vladof,Assault Rifle,90,Underbarrel,VLA_AR.part_underbarrel_wf_overdrive,旺德发下挂-超速过载-切换至可全自动开火的次要弹匣
18,Vladof,Assault Rifle,91,Underbarrel Accessory,VLA_AR.part_underbarrel_scrap_acc,增加碎片火炮伤害
18,Vladof,Assault Rifle,92,Underbarrel,VLA_AR.part_underbarrel_02_wf_scrapcannon,旺德发下挂-碎片火炮-从下挂配件发射大量弹片造成伤害并提升目标受到的伤害
18,Vladof,Assault Rifle,94,Barrel,VLA_AR.part_barrel_wf,"旺德发,848伤害,84%精准度,6.1/s射速"
22,Vladof,SMG,2,Body,VLA_SM.part_body,"无属性变化，固有部件"
22,Vladof,SMG,3,Body Accessory,VLA_SM.part_body_a,-装填时间
22,Vladof,SMG,4,Body Accessory,VLA_SM.part_body_b,+弹夹容量
22,Vladof,SMG,5,Body Accessory,VLA_SM.part_body_c,+精准度
22,Vladof,SMG,6,Body Accessory,VLA_SM.part_body_d,无可见属性变化
22,Vladof,SMG,7,Barrel,VLA_SM.part_barrel_01,"莽夫,424伤害,66%精准度,12.3/s射速"
22,Vladof,SMG,8,Barrel,VLA_SM.part_barrel_02,"液态,491伤害,73%精准度,9.2/s射速"
22,Vladof,SMG,9,Manufacturer Part,VLA_SM.part_shield_default,亥伯龙护盾
22,Vladof,SMG,10,Manufacturer Part,VLA_SM.part_shield_ricochet,亥伯龙跳弹护盾
22,Vladof,SMG,11,Manufacturer Part,VLA_SM.part_shield_ammo,亥伯龙吸收护盾
22,Vladof,SMG,12,Manufacturer Part,VLA_SM.part_shield_amp,亥伯龙增强护盾
22,Vladof,SMG,13,Magazine,VLA_SM.part_mag_01,"2.4s装填时间,30弹容"
22,Vladof,SMG,14,Magazine,VLA_SM.part_mag_02,"3.5s装填时间,35弹容,+伤害"
22,Vladof,SMG,15,Magazine,VLA_SM.part_mag_03_tor,"2.2s装填时间,25弹容,-伤害,+精准度,-射速"
22,Vladof,SMG,16,Magazine,VLA_SM.part_mag_04_cov,"4.4s装填时间,40弹容,+伤害,-精准度"
22,Vladof,SMG,17,Magazine,VLA_SM.part_mag_05_borg,"2.3s装填时间,40弹容,+射速"
22,Vladof,SMG,18,Manufacturer Part,VLA_SM.part_mag_torgue_normal,托格冲击弹匣
22,Vladof,SMG,19,Manufacturer Part,VLA_SM.part_mag_torgue_sticky,托格粘性弹匣
22,Vladof,SMG,20,Stat Modifier,VLA_SM.part_mag_ted_thrown_01,1.6s装填时间
22,Vladof,SMG,21,Stat Modifier,VLA_SM.part_mag_ted_thrown_02,1.6s装填时间
22,Vladof,SMG,22,Stat Modifier,VLA_SM.part_mag_ted_thrown_03_tor,1.6s装填时间
22,Vladof,SMG,23,Stat Modifier,VLA_SM.part_mag_ted_thrown_04_cov,3.0s装填时间
22,Vladof,SMG,24,Stat Modifier,VLA_SM.part_mag_ted_thrown_05_bor,2.5s装填时间
22,Vladof,SMG,25,Body Accessory,VLA_SM.part_body_flap,无可见属性变化
22,Vladof,SMG,26,Scope,VLA_SM.part_scope_ironsight,机瞄
22,Vladof,SMG,27,Scope,VLA_SM.part_scope_01_lens_01,瞄准镜 +放大倍率
22,Vladof,SMG,28,Scope,VLA_SM.part_scope_01_lens_02,瞄准镜
22,Vladof,SMG,29,Scope,VLA_SM.part_scope_02_lens_01,瞄准镜 ++放大倍率
22,Vladof,SMG,30,Scope,VLA_SM.part_scope_02_lens_02,瞄准镜 ++放大倍率
22,Vladof,SMG,31,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_a,+伤害
22,Vladof,SMG,32,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_b,-装填时间
22,Vladof,SMG,33,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_a,无可见属性变化
22,Vladof,SMG,34,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_b,+弹夹容量
22,Vladof,SMG,35,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_a,+伤害
22,Vladof,SMG,36,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_b,-装填时间
22,Vladof,SMG,37,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_a,无可见属性变化
22,Vladof,SMG,38,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_b,+弹夹容量
22,Vladof,SMG,40,Grip,VLA_SM.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
22,Vladof,SMG,41,Grip,VLA_SM.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
22,Vladof,SMG,42,Grip,VLA_SM.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
22,Vladof,SMG,43,Grip,VLA_SM.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
22,Vladof,SMG,44,Grip,VLA_SM.part_grip_01,+伤害
22,Vladof,SMG,45,Grip,VLA_SM.part_grip_02,+射速
22,Vladof,SMG,46,Grip,VLA_SM.part_grip_03,-装填时间
22,Vladof,SMG,47,Underbarrel,VLA_SM.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
22,Vladof,SMG,48,Underbarrel,VLA_SM.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
22,Vladof,SMG,49,Underbarrel,VLA_SM.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
22,Vladof,SMG,50,Underbarrel,VLA_SM.part_underbarrel_01_microrockets,附属开火-极速火箭
22,Vladof,SMG,51,Underbarrel,VLA_SM.part_underbarrel_02_taser,附属开火-泰瑟枪
22,Vladof,SMG,52,Underbarrel,VLA_SM.part_underbarrel_03_flamethrower,附属开火-火焰喷射器
22,Vladof,SMG,53,Underbarrel,VLA_SM.part_underbarrel_07_secondbarrel,附属开火-额外枪管
22,Vladof,SMG,54,Underbarrel,VLA_SM.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
22,Vladof,SMG,55,Underbarrel Accessory,VLA_SM.part_underbarrel_microrockets_acc,"外观改变,无可见属性变化"
22,Vladof,SMG,56,Underbarrel Accessory,VLA_SM.part_underbarrel_taser_acc,增加泰瑟伤害
22,Vladof,SMG,57,Underbarrel Accessory,VLA_SM.part_underbarrel_flamethrower_acc,增加火焰喷射器伤害
22,Vladof,SMG,58,Underbarrel Accessory,VLA_SM.part_underbarrel_secondbarrel_acc,"外观改变,无可见属性变化"
22,Vladof,SMG,59,Foregrip,VLA_SM.part_foregrip_01,+伤害
22,Vladof,SMG,60,Foregrip,VLA_SM.part_foregrip_02,+射速
22,Vladof,SMG,61,Foregrip,VLA_SM.part_foregrip_03,+精准度
22,Vladof,SMG,62,Manufacturer Part,VLA_SM.part_secondary_ammo_ps,代达洛斯手枪弹药
22,Vladof,SMG,63,Manufacturer Part,VLA_SM.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
22,Vladof,SMG,64,Manufacturer Part,VLA_SM.part_secondary_ammo_ar,代达洛斯突击步枪弹药
22,Vladof,SMG,65,Manufacturer Part,VLA_SM.part_secondary_ammo_sr,代达洛斯狙击枪弹药
22,Vladof,SMG,66,Barrel,VLA_SM.part_barrel_01_kaoson,"考森,402x2伤害,83%精准度,10.5/s射速"
22,Vladof,SMG,68,Barrel,VLA_SM.part_barrel_01_onslaught,"猛攻,357伤害,76%精准度,16.0/s射速"
22,Vladof,SMG,69,Barrel Accessory,VLA_SM.part_barrel_02_d_c,+射速
22,Vladof,SMG,70,Barrel Accessory,VLA_SM.part_barrel_02_c_d,+射速
22,Vladof,SMG,71,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_beegun,"托格粘性弹匣,仅限伯特的蜜蜂"
22,Vladof,SMG,72,Barrel Accessory,VLA_SM.part_barrel_01_a,+伤害
22,Vladof,SMG,73,Barrel Accessory,VLA_SM.part_barrel_01_b,无可见属性变化
22,Vladof,SMG,74,Barrel Accessory,VLA_SM.part_barrel_01_c,+弹夹容量
22,Vladof,SMG,75,Barrel Accessory,VLA_SM.part_barrel_01_d,+弹夹容量
22,Vladof,SMG,76,Barrel Accessory,VLA_SM.part_barrel_02_a,+伤害
22,Vladof,SMG,77,Barrel Accessory,VLA_SM.part_barrel_02_b,+精准度
22,Vladof,SMG,78,Barrel Accessory,VLA_SM.part_barrel_02_c,+射速
22,Vladof,SMG,79,Barrel Accessory,VLA_SM.part_barrel_02_d,+射速
22,Vladof,SMG,80,Manufacturer Part,VLA_SM.part_barrel_licensed_jak,雅各布斯-暴击跳弹
22,Vladof,SMG,81,Manufacturer Part,VLA_SM.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
22,Vladof,SMG,82,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
22,Vladof,SMG,83,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
22,Vladof,SMG,84,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
22,Vladof,SMG,85,Manufacturer Part,VLA_SM.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
22,Vladof,SMG,86,Manufacturer Part,VLA_SM.part_mag_torgue_normal_beegun,"托格冲击弹匣,仅限伯特的蜜蜂"
22,Vladof,SMG,87,Barrel,VLA_SM.part_barrel_beegun,"伯特的蜜蜂,528伤害,73%精准度,12.4/s射速"
16,Vladof,Sniper,1,Barrel,VLA_SR.part_barrel_02_finnty,"芬妮迪XXX-L,937伤害,94%精准度,13.0/s射速,50%暴击伤害"
16,Vladof,Sniper,2,Body,VLA_SR.part_body,"无属性变化，固有部件"
16,Vladof,Sniper,3,Body Accessory,VLA_SR.part_body_d,无可见属性变化
16,Vladof,Sniper,4,Body Accessory,VLA_SR.part_body_a,-装填时间
16,Vladof,Sniper,5,Body Accessory,VLA_SR.part_body_b,+弹夹容量
16,Vladof,Sniper,6,Body Accessory,VLA_SR.part_body_c,+精准度
16,Vladof,Sniper,7,Barrel,VLA_SR.part_barrel_01,"暴徒,1359伤害,87%精准度,4.0/s射速,50%暴击伤害"
16,Vladof,Sniper,8,Barrel,VLA_SR.part_barrel_02,"暴雪,1780伤害,87%精准度,2.5/s射速,50%暴击伤害"
16,Vladof,Sniper,9,Manufacturer Part,VLA_SR.part_shield_default,亥伯龙护盾
16,Vladof,Sniper,10,Manufacturer Part,VLA_SR.part_shield_ricochet,亥伯龙跳弹护盾
16,Vladof,Sniper,11,Manufacturer Part,VLA_SR.part_shield_ammo,亥伯龙吸收护盾
16,Vladof,Sniper,12,Manufacturer Part,VLA_SR.part_shield_amp,亥伯龙增强护盾
16,Vladof,Sniper,13,Magazine,VLA_SR.part_mag_01,"3.0s装填时间,12弹容"
16,Vladof,Sniper,14,Magazine,VLA_SR.part_mag_02,"3.6s装填时间,15弹容"
16,Vladof,Sniper,15,Magazine,VLA_SR.part_mag_03_tor,"2.9s装填时间,9弹容"
16,Vladof,Sniper,16,Magazine,VLA_SR.part_mag_04_cov,"4.3s装填时间,14弹容"
16,Vladof,Sniper,17,Magazine,VLA_SR.part_mag_05_borg,"3.6s装填时间,18弹容"
16,Vladof,Sniper,18,Manufacturer Part,VLA_SR.part_mag_torgue_normal,托格冲击弹匣
16,Vladof,Sniper,19,Manufacturer Part,VLA_SR.part_mag_torgue_sticky,托格粘性弹匣
16,Vladof,Sniper,20,Stat Modifier,VLA_SR.part_mag_ted_thrown_01,2.0s装填时间
16,Vladof,Sniper,21,Stat Modifier,VLA_SR.part_mag_ted_thrown_02,2.0s装填时间
16,Vladof,Sniper,22,Stat Modifier,VLA_SR.part_mag_ted_thrown_03_tor,2.0s装填时间
16,Vladof,Sniper,23,Stat Modifier,VLA_SR.part_mag_ted_thrown_04_cov,3.0s装填时间
16,Vladof,Sniper,24,Stat Modifier,VLA_SR.part_mag_ted_thrown_05_bor,3.0s装填时间
16,Vladof,Sniper,25,Manufacturer Part,VLA_SR.part_barrel_licensed_jak,雅各布斯-暴击跳弹
16,Vladof,Sniper,26,Scope,VLA_SR.part_scope_ironsight,机瞄 +Zoom
16,Vladof,Sniper,27,Scope,VLA_SR.part_scope_01_lens_01,瞄准镜 ++放大倍率
16,Vladof,Sniper,28,Scope,VLA_SR.part_scope_01_lens_02,瞄准镜 ++放大倍率
16,Vladof,Sniper,29,Scope,VLA_SR.part_scope_02_lens_01,瞄准镜 +++放大倍率
16,Vladof,Sniper,30,Scope,VLA_SR.part_scope_02_lens_02,瞄准镜 +++放大倍率
16,Vladof,Sniper,31,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_a,+伤害
16,Vladof,Sniper,32,Scope Accessory,VLA_SR.part_scope_acc_s01_l01_b,-装填时间
16,Vladof,Sniper,33,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_a,无可见属性变化
16,Vladof,Sniper,34,Scope Accessory,VLA_SR.part_scope_acc_s02_l01_b,+弹夹容量
16,Vladof,Sniper,35,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_a,+伤害
16,Vladof,Sniper,36,Scope Accessory,VLA_SR.part_scope_acc_s01_l02_b,-装填时间
16,Vladof,Sniper,37,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_a,无可见属性变化
16,Vladof,Sniper,38,Scope Accessory,VLA_SR.part_scope_acc_s02_l02_b,+弹夹容量
16,Vladof,Sniper,39,Grip,VLA_SR.part_grip_05b_ted_homing,"泰迪尔装填修改组件:追踪,无可见属性变化"
16,Vladof,Sniper,40,Grip,VLA_SR.part_grip_05a_ted_legs,"泰迪尔装填修改组件:腿部,无可见属性变化"
16,Vladof,Sniper,41,Grip,VLA_SR.part_grip_04_hyp,"亥伯龙握把,-精准度,持续射击提升精准度"
16,Vladof,Sniper,42,Grip,VLA_SR.part_grip_01,+伤害
16,Vladof,Sniper,43,Grip,VLA_SR.part_grip_02,+射速
16,Vladof,Sniper,44,Grip,VLA_SR.part_grip_03,-装填时间
16,Vladof,Sniper,45,Underbarrel,VLA_SR.part_underbarrel_06_malswitch,"马里旺元素切换下挂"
16,Vladof,Sniper,46,Underbarrel,VLA_SR.part_underbarrel_05_ammoswitcher,"代达洛斯弹药切换下挂"
16,Vladof,Sniper,47,Underbarrel,VLA_SR.part_underbarrel_04_atlas_ball,阿特拉斯追踪手雷
16,Vladof,Sniper,48,Underbarrel,VLA_SR.part_underbarrel_02_rocket,附属开火-大型火箭
16,Vladof,Sniper,49,Underbarrel,VLA_SR.part_underbarrel_07_secondbarrel,附属开火-额外枪管
16,Vladof,Sniper,50,Underbarrel,VLA_SR.part_underbarrel_03_bipod,附属开火-枪架
16,Vladof,Sniper,51,Underbarrel,VLA_SR.part_underbarrel_04_atlas,阿特拉斯追踪飞镖
16,Vladof,Sniper,52,Underbarrel,VLA_SR.part_underbarrel_01_shotgun,附属开火-霰弹枪
16,Vladof,Sniper,53,Underbarrel Accessory,VLA_SR.part_underbarrel_shotgun_acc,增加霰弹枪伤害
16,Vladof,Sniper,54,Underbarrel Accessory,VLA_SR.part_underbarrel_rocket_acc,增加大型火箭伤害
16,Vladof,Sniper,55,Underbarrel Accessory,VLA_SR.part_underbarrel_bipod_acc,附属开火-移动枪架
16,Vladof,Sniper,56,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_a,无可见属性变化
16,Vladof,Sniper,57,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_b,+弹夹容量
16,Vladof,Sniper,58,Underbarrel Accessory,VLA_SR.part_underbarrel_secondbarrel_acc_c,无可见属性变化
16,Vladof,Sniper,59,Foregrip,VLA_SR.part_foregrip_01,+伤害
16,Vladof,Sniper,60,Foregrip,VLA_SR.part_foregrip_02,+射速
16,Vladof,Sniper,61,Foregrip,VLA_SR.part_foregrip_03,+精准度
16,Vladof,Sniper,62,Manufacturer Part,VLA_SR.part_secondary_ammo_smg,代达洛斯冲锋枪弹药
16,Vladof,Sniper,63,Manufacturer Part,VLA_SR.part_secondary_ammo_sg,代达洛斯霰弹枪弹药
16,Vladof,Sniper,64,Manufacturer Part,VLA_SR.part_secondary_ammo_ar,代达洛斯突击步枪弹药
16,Vladof,Sniper,65,Manufacturer Part,VLA_SR.part_secondary_ammo_ps,代达洛斯手枪弹药
16,Vladof,Sniper,68,Barrel,VLA_SR.part_barrel_crowdsourced,"暗夜抗争,1359伤害,87%精准度,4.0/s装填时间,50%暴击伤害"
16,Vladof,Sniper,71,Grip,VLA_SR.part_grip_04_hyp_finnty,Changed to Upgraded 芬妮迪XXX-L
16,Vladof,Sniper,72,Barrel,VLA_SR.part_barrel_01_stopgap,"权宜之计,1265伤害,87%精准度,4.4/s装填时间,50%暴击伤害"
16,Vladof,Sniper,73,Barrel Accessory,VLA_SR.part_barrel_01_a,+伤害
16,Vladof,Sniper,74,Barrel Accessory,VLA_SR.part_barrel_01_b,+暴击伤害
16,Vladof,Sniper,75,Barrel Accessory,VLA_SR.part_barrel_01_c,+弹夹容量
16,Vladof,Sniper,76,Barrel Accessory,VLA_SR.part_barrel_01_d,+弹夹容量
16,Vladof,Sniper,77,Barrel Accessory,VLA_SR.part_barrel_02_a,+伤害
16,Vladof,Sniper,78,Barrel Accessory,VLA_SR.part_barrel_02_b,无可见属性变化
16,Vladof,Sniper,79,Barrel Accessory,VLA_SR.part_barrel_02_c,+射速
16,Vladof,Sniper,80,Barrel Accessory,VLA_SR.part_barrel_02_d,+射速
16,Vladof,Sniper,81,Manufacturer Part,VLA_SR.part_barrel_licensed_ted,"泰迪尔装填,无可见属性变化"
16,Vladof,Sniper,82,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_shooting,"泰迪尔射击,无可见属性变化"
16,Vladof,Sniper,83,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_combo,"泰迪尔组合,无可见属性变化"
16,Vladof,Sniper,84,Manufacturer Part,VLA_SR.part_barrel_licensed_ted_mirv,"泰迪尔分裂式,无可见属性变化"
16,Vladof,Sniper,85,Manufacturer Part,VLA_SR.part_barrel_licensed_hyp,"亥伯龙护盾可见附件,无可见属性变化"
16,Vladof,Sniper,86,Grip,VLA_SR.part_grip_05c_ted_jav,"泰迪尔装填修改组件:标枪,无可见属性变化"
